date,load,temperature,,
21/03/2019 20:00,1770.94,26.8,,
21/03/2019 21:00,1872.53,27.6,,
21/03/2019 22:00,1775.29,26.1,,
21/03/2019 23:00,1753.53,26.6,,
22/03/2019 0:00,1749.18,25.8,,
22/03/2019 1:00,1751.36,25.8,,
22/03/2019 2:00,1801.95,26.8,,
22/03/2019 3:00,1775.29,25.7,,
22/03/2019 4:00,1741.3,26.6,,
22/03/2019 5:00,1753.53,26.3,,
22/03/2019 6:00,1780.29,27.4,,
22/03/2019 7:00,1760.8,24.2,,
22/03/2019 8:00,1767.29,25.4,,
22/03/2019 9:00,1765.13,25.6,,
22/03/2019 10:00,1892.53,25.6,,
22/03/2019 11:00,1759.3,27.5,,
22/03/2019 12:00,1888.33,27.6,,
22/03/2019 13:00,1833.88,26.9,,
22/03/2019 14:00,1793.79,24.9,,
22/03/2019 15:00,1731.27,26.2,,
22/03/2019 16:00,1756.46,26.8,,
22/03/2019 17:00,1839.07,26.7,,
22/03/2019 18:00,1825.16,27.4,,
22/03/2019 19:00,1776.54,28.4,,
22/03/2019 20:00,1739.89,27,,
22/03/2019 21:00,1770.08,27.9,,
22/03/2019 22:00,1800.26,26.2,,
22/03/2019 23:00,1888.33,25.9,,
23/03/2019 0:00,1858.47,26,,
23/03/2019 1:00,1775.96,25.6,,
23/03/2019 2:00,1799.78,25.8,,
23/03/2019 3:00,1873.08,26.8,,
23/03/2019 4:00,1787.32,27.6,,
23/03/2019 5:00,1801.21,26.1,,
23/03/2019 6:00,1879.74,26.6,,
23/03/2019 7:00,1862.4,25.8,,
23/03/2019 8:00,1797.35,25.8,,
23/03/2019 9:00,1873.24,26.8,,
23/03/2019 10:00,1858.21,25.7,,
23/03/2019 11:00,1819.04,26.6,,
23/03/2019 12:00,1817.2,26.3,,
23/03/2019 13:00,1877.63,27.4,,
23/03/2019 14:00,1799.94,24.2,,
23/03/2019 15:00,1901.25,25.4,,
23/03/2019 16:00,1750.67,25.6,,
23/03/2019 17:00,1776.54,25.6,,
23/03/2019 18:00,1836.91,27.5,,
23/03/2019 19:00,1830.44,27.6,,
23/03/2019 20:00,1907.93,26.9,,
23/03/2019 21:00,1979.8,24.9,,
23/03/2019 22:00,1795.95,26.2,,
23/03/2019 23:00,1833.88,26.8,,
24/03/2019 0:00,1846.94,26.7,,
24/03/2019 1:00,1866.55,27.4,,
24/03/2019 2:00,1821.44,28.4,,
24/03/2019 3:00,1984.16,27,,
24/03/2019 4:00,1765.76,27.9,,
24/03/2019 5:00,1763.61,26.2,,
24/03/2019 6:00,1774.39,25.9,,
24/03/2019 7:00,1785.17,26,,
24/03/2019 8:00,1787.78,25.6,,
24/03/2019 9:00,1767.92,25.8,,
24/03/2019 10:00,1875.41,26.8,,
24/03/2019 11:00,1860.01,27.6,,
24/03/2019 12:00,1763.61,26.1,,
24/03/2019 13:00,1795.19,26.6,,
24/03/2019 14:00,1793.02,25.8,,
24/03/2019 15:00,1757.14,25.8,,
24/03/2019 16:00,1822.99,26.8,,
24/03/2019 17:00,1800.66,25.7,,
24/03/2019 18:00,1750.67,26.6,,
24/03/2019 19:00,1710.52,26.3,,
24/03/2019 20:00,1750.67,27.4,,
24/03/2019 21:00,1846.94,24.2,,
24/03/2019 22:00,1772.23,25.4,,
24/03/2019 23:00,1776.54,25.6,,
25/03/2019 0:00,1807.74,25.6,,
25/03/2019 1:00,1757.14,27.5,,
25/03/2019 2:00,1767.92,27.6,,
25/03/2019 3:00,1742.05,26.9,,
25/03/2019 4:00,1767.92,24.9,,
25/03/2019 5:00,1750.67,26.2,,
25/03/2019 6:00,1806.73,26.8,,
25/03/2019 7:00,1742.05,26.7,,
25/03/2019 8:00,1731.27,27.4,,
25/03/2019 9:00,1754.98,28.4,,
25/03/2019 10:00,1776.54,27,,
25/03/2019 11:00,1711.86,27.9,,
25/03/2019 12:00,1724.8,26.2,,
25/03/2019 13:00,1748.52,25.9,,
25/03/2019 14:00,1789.48,26,,
25/03/2019 15:00,1711.86,25.6,,
25/03/2019 16:00,1776.54,25.8,,
25/03/2019 17:00,1744.2,26.8,,
25/03/2019 18:00,1789.48,27.6,,
25/03/2019 19:00,1846.94,26.1,,
25/03/2019 20:00,1750.67,26.6,,
25/03/2019 21:00,1783.01,25.8,,
25/03/2019 22:00,1696.77,25.8,,
25/03/2019 23:00,1732.64,26.8,,
26/03/2019 0:00,1732.64,25.7,,
26/03/2019 1:00,1736.97,26.6,,
26/03/2019 2:00,1728.31,26.3,,
26/03/2019 3:00,1715.31,27.4,,
26/03/2019 4:00,1715.31,24.2,,
26/03/2019 5:00,1700.15,25.4,,
26/03/2019 6:00,1791.12,25.6,,
26/03/2019 7:00,1748.52,25.6,,
26/03/2019 8:00,1723.98,27.5,,
26/03/2019 9:00,1732.64,27.6,,
26/03/2019 10:00,1706.65,26.9,,
26/03/2019 11:00,1710.98,24.9,,
26/03/2019 12:00,1709.71,26.2,,
26/03/2019 13:00,1760.8,26.8,,
26/03/2019 14:00,1726.14,26.7,,
26/03/2019 15:00,1693.66,27.4,,
26/03/2019 16:00,1700.15,28.4,,
26/03/2019 17:00,1702.32,27,,
26/03/2019 18:00,1697.99,27.9,,
26/03/2019 19:00,1712.2,26.2,,
26/03/2019 20:00,1720.9,25.9,,
26/03/2019 21:00,1715.31,26,,
26/03/2019 22:00,1708.82,25.6,,
26/03/2019 23:00,1690.44,25.8,,
27/03/2019 0:00,1688.27,26.8,,
27/03/2019 1:00,1699.14,27.6,,
27/03/2019 2:00,1620.82,26.1,,
27/03/2019 3:00,1679.56,26.6,,
27/03/2019 4:00,1738.3,25.8,,
27/03/2019 5:00,1718.72,25.8,,
27/03/2019 6:00,1674.02,26.8,,
27/03/2019 7:00,1708.98,25.7,,
27/03/2019 8:00,1654.35,26.6,,
27/03/2019 9:00,1710.02,26.3,,
27/03/2019 10:00,1701.32,27.4,,
27/03/2019 11:00,1762.24,24.2,,
27/03/2019 12:00,1615.01,25.4,,
27/03/2019 13:00,1623.75,25.6,,
27/03/2019 14:00,1649.98,25.6,,
27/03/2019 15:00,1645.61,27.5,,
27/03/2019 16:00,1608.45,27.6,,
27/03/2019 17:00,1615.67,26.9,,
27/03/2019 18:00,1671.83,24.9,,
27/03/2019 19:00,1698.06,26.2,,
27/03/2019 20:00,1615.01,26.8,,
27/03/2019 21:00,1630.31,26.7,,
27/03/2019 22:00,1619.38,27.4,,
27/03/2019 23:00,1634.68,28.4,,
28/03/2019 0:00,1658.72,27,,
28/03/2019 1:00,1698.06,27.9,,
28/03/2019 2:00,1652.99,26.2,,
28/03/2019 3:00,1728.65,25.9,,
28/03/2019 4:00,1635.42,26,,
28/03/2019 5:00,1656.53,25.6,,
28/03/2019 6:00,1715.54,25.8,,
28/03/2019 7:00,1711.17,26.8,,
28/03/2019 8:00,1776.73,27.6,,
28/03/2019 9:00,1704.61,26.1,,
28/03/2019 10:00,1656.53,26.6,,
28/03/2019 11:00,1658.72,25.8,,
28/03/2019 12:00,1689.31,25.8,,
28/03/2019 13:00,1663.09,26.8,,
28/03/2019 14:00,1674.16,25.7,,
28/03/2019 15:00,1723.08,26.6,,
28/03/2019 16:00,1661.17,26.3,,
28/03/2019 17:00,1694.79,27.4,,
28/03/2019 18:00,1690.44,24.2,,
28/03/2019 19:00,1768.76,25.4,,
28/03/2019 20:00,1664.33,25.6,,
28/03/2019 21:00,1677.39,25.6,,
28/03/2019 22:00,1659.98,27.5,,
28/03/2019 23:00,1710.02,27.6,,
29/03/2019 0:00,1683.91,26.9,,
29/03/2019 1:00,1733.95,24.9,,
29/03/2019 2:00,1659.98,26.2,,
29/03/2019 3:00,1694.79,26.8,,
29/03/2019 4:00,1677.39,26.7,,
29/03/2019 5:00,1666.51,27.4,,
29/03/2019 6:00,1630.31,28.4,,
29/03/2019 7:00,1631.7,27,,
29/03/2019 8:00,1679.56,27.9,,
29/03/2019 9:00,1653.46,26.2,,
29/03/2019 10:00,1630.31,25.9,,
29/03/2019 11:00,1629.52,26,,
29/03/2019 12:00,1548.32,25.6,,
