Time,PR,SR,QR,PS,SS,QS,PT,ST,QT
03/03/2025 11:00:00,269.60,312.30,159.37,649.19,738.61,350.82,8062.10,8184.36,1154.55
03/03/2025 11:15:00,377.20,392.66,109.94,636.49,732.04,360.94,9957.80,10113.26,2012.51
03/03/2025 11:30:00,265.60,306.99,151.36,642.35,738.33,364.03,10116.00,10234.02,1443.69
03/03/2025 11:45:00,380.20,394.00,110.32,2938.45,2967.24,418.58,8223.50,8316.83,1173.23
03/03/2025 12:00:00,265.40,304.79,150.28,2869.63,2898.18,408.84,8215.40,8305.49,1171.63
03/03/2025 12:15:00,263.90,304.09,149.93,2847.98,2877.63,405.94,8109.60,8184.39,1154.55
03/03/2025 12:30:00,265.50,305.18,150.47,2807.88,2835.8,400.04,7879.50,7981.56,1125.94
03/03/2025 12:45:00,264.40,304.60,150.18,2768.57,2796.98,394.56,5820.70,5981.94,1454.24
03/03/2025 13:00:00,370.20,383.20,93.16,2778.25,2805.42,395.75,5843.40,5994.19,1457.22
03/03/2025 13:15:00,2386.20,2436.19,484.80,2750.32,2807.12,558.61,9939.30,10070.04,1420.55
03/03/2025 13:30:00,2492.50,2552.17,507.88,640.09,726.48,345.06,7726.80,7864.68,1565.05
03/03/2025 13:45:00,2324.40,2372.32,472.09,636.43,723.44,343.61,5827.00,5980.56,1453.90
03/03/2025 14:00:00,2455.20,2522.85,613.32,638.40,726.36,345,8016.90,8158.46,1623.51
03/03/2025 14:15:00,257.70,303.11,159.67,639.82,727.97,345.77,7998.90,8120.43,1145.53
03/03/2025 14:30:00,260.90,307.34,161.90,2491.43,2568.26,624.36,2074.40,2148.18,522.23
03/03/2025 14:45:00,259.70,307.74,166.97,2493.43,2569.4,624.63,7.80,32.96,32.00
03/03/2025 15:00:00,257.70,308.54,167.41,5318.06,5426.37,1079.83,7.10,34.13,33.37
03/03/2025 15:15:00,370.80,389.24,121.54,2433.75,2509.93,610.18,7.20,32.92,32.11
03/03/2025 15:30:00,256.90,308.83,172.26,4815.13,4912.49,977.57,55.40,95.52,77.81
03/03/2025 15:45:00,374.10,390.90,109.45,327.91,443.35,298.2,55.60,95.42,77.73
03/03/2025 16:00:00,258.40,305.39,160.87,289.37,385.37,254.9,55.70,94.26,76.11
03/03/2025 16:15:00,258.70,306.19,166.13,289.75,386.56,255.69,55.70,93.69,75.65
03/03/2025 16:30:00,259.00,307.18,166.67,295.41,392.96,259.92,55.50,94.13,76.00
03/03/2025 16:45:00,258.40,308.66,167.48,305.92,413.86,278.37,55.80,96.18,78.35
03/03/2025 17:00:00,366.70,381.60,106.85,319.18,424.42,280.73,55.70,94.42,76.24
03/03/2025 17:15:00,258.90,303.32,159.78,317.94,417.65,271.44,55.80,93.38,74.70
03/03/2025 17:30:00,371.00,385.73,108.00,314.95,414.64,269.49,55.50,93.70,75.66
03/03/2025 17:45:00,257.90,303.41,159.83,314.82,415.14,269.81,55.70,94.08,75.96
03/03/2025 18:00:00,257.60,307.04,166.60,266.29,341.63,213.78,55.80,95.68,77.94
03/03/2025 18:15:00,258.70,307.44,166.82,317.92,423.67,280.23,55.60,95.39,77.71
03/03/2025 18:30:00,257.70,307.25,166.71,309.30,417.97,281.13,55.90,95.64,77.91
03/03/2025 18:45:00,367.50,384.22,107.58,260.74,339.31,216.49,55.50,97.04,79.73
03/03/2025 19:00:00,257.70,307.96,167.10,257.47,339.23,220.47,55.80,97.50,80.11
03/03/2025 19:15:00,373.60,391.08,109.50,307.06,420.85,287.63,55.40,96.64,79.41
03/03/2025 19:30:00,262.60,312.95,169.80,258.41,335.37,213.98,55.50,95.87,78.10
03/03/2025 19:45:00,258.40,309.42,167.89,262.96,341.51,217.9,55.50,96.05,78.25
03/03/2025 20:00:00,259.60,312.53,174.32,318.27,429.41,288.82,55.50,96.58,79.35
03/03/2025 20:15:00,259.90,312.63,174.37,264.96,343.87,219.4,55.50,95.74,77.99
03/03/2025 20:30:00,370.60,392.21,133.81,263.93,351.21,232.3,55.40,98.56,81.65
03/03/2025 20:45:00,261.30,320.12,183.22,307.76,433.7,305.41,55.40,99.79,82.68
03/03/2025 21:00:00,377.50,399.73,136.38,266.77,404.43,303.84,55.30,99.34,82.31
03/03/2025 21:15:00,264.70,326.99,191.76,220.25,319.21,231.05,55.50,99.94,82.80
03/03/2025 21:30:00,262.00,303.26,154.75,216.70,282.11,180,55.30,86.48,66.45
03/03/2025 21:45:00,262.50,305.77,156.03,269.54,355.81,231.25,55.40,87.39,67.87
03/03/2025 22:00:00,264.30,307.41,156.87,215.56,282.95,183.89,55.40,87.00,66.85
03/03/2025 22:15:00,372.00,388.58,108.80,221.21,290.37,188.72,55.30,87.61,68.04
03/03/2025 22:30:00,260.00,305.74,161.06,265.07,353.2,233.62,55.50,88.51,68.73
03/03/2025 22:45:00,260.80,306.18,161.29,217.69,290.95,192.44,55.50,88.96,69.80
03/03/2025 23:00:00,260.80,304.22,155.24,645.80,687.25,234.47,55.40,88.30,68.57
03/03/2025 23:15:00,261.00,302.99,154.62,589.74,621.24,193.98,55.40,87.24,67.75
03/03/2025 23:30:00,369.10,384.76,107.73,182.92,237.79,151.72,7.50,32.54,31.67
03/03/2025 23:45:00,259.90,301.59,153.90,233.72,307.07,199.57,7.50,31.62,30.70
04/03/2025 0:00:00,371.20,386.71,108.28,237.83,313.4,203.68,7.40,31.93,31.08
04/03/2025 0:15:00,260.80,302.51,154.37,236.29,311.6,202.51,7.60,31.96,31.03
04/03/2025 0:30:00,259.30,300.87,153.53,182.97,238.54,152.2,7.60,32.02,31.08
04/03/2025 0:45:00,260.40,303.21,154.72,233.49,308.15,200.28,7.60,32.03,31.09
04/03/2025 1:00:00,259.00,301.36,153.78,253.77,334.13,217.16,7.50,31.50,30.58
04/03/2025 1:15:00,367.70,382.69,107.15,200.75,261.63,166.93,7.30,31.28,30.44
04/03/2025 1:30:00,259.60,300.64,153.41,232.81,306.78,199.38,7.50,31.48,30.56
04/03/2025 1:45:00,372.30,387.60,108.53,591.32,623.12,194.57,7.20,31.20,30.36
04/03/2025 2:00:00,259.10,302.32,154.27,172.82,228.31,148.38,7.50,30.86,29.96
04/03/2025 2:15:00,258.10,301.88,159.03,216.03,288.94,191.12,7.40,30.79,29.89
04/03/2025 2:30:00,258.90,302.43,154.33,163.68,215.36,139.97,7.50,30.78,29.88
04/03/2025 2:45:00,256.70,299.60,152.89,166.92,222.79,147.36,7.50,31.06,30.15
04/03/2025 3:00:00,367.00,383.46,107.37,216.22,288.52,190.84,7.40,30.85,29.95
04/03/2025 3:15:00,256.80,297.81,151.97,212.72,284.53,188.2,7.40,30.79,29.89
04/03/2025 3:30:00,373.30,388.34,108.74,164.66,214.08,136.59,7.30,30.90,30.00
04/03/2025 3:45:00,258.60,300.28,153.23,170.11,224.75,146.07,7.50,31.24,30.33
04/03/2025 4:00:00,258.90,302.17,154.20,194.75,256.48,166.7,7.60,31.50,30.58
04/03/2025 4:15:00,259.80,302.24,154.23,143.01,185.96,118.65,7.50,31.33,30.42
04/03/2025 4:30:00,258.80,299.66,152.92,123.84,163.4,106.2,7.60,31.58,30.66
04/03/2025 4:45:00,371.10,384.72,107.72,192.70,257.85,170.55,7.50,31.61,30.68
04/03/2025 5:00:00,259.70,298.78,147.31,349.83,500.44,357.39,7.20,31.20,30.36
04/03/2025 5:15:00,258.80,298.02,146.94,707.42,795.3,362.63,7.10,31.10,30.27
04/03/2025 5:30:00,258.10,298.04,146.95,397.78,568.94,406.31,7.00,30.73,29.90
04/03/2025 5:45:00,256.90,295.31,145.60,347.13,502.86,363.98,7.10,30.42,29.60
04/03/2025 6:00:00,370.80,383.74,93.29,347.87,503.93,364.75,7.00,31.12,30.35
04/03/2025 6:15:00,2317.00,2366.77,470.98,398.00,576.81,417.5,6.90,30.74,29.99
04/03/2025 6:30:00,2447.00,2516.23,611.71,351.78,510.73,369.67,6.80,30.90,30.14
04/03/2025 6:45:00,2321.70,2365.52,470.73,393.91,580.18,425.39,6.90,30.10,29.29
04/03/2025 7:00:00,2358.30,2406.07,478.80,1081.01,1174.79,460.42,6.90,31.24,30.47
04/03/2025 7:15:00,2357.30,2406.59,478.90,1024.05,1112.19,435.89,7.00,32.09,31.30
04/03/2025 7:30:00,2322.90,2370.10,471.64,724.38,872.29,486.53,7.10,31.99,31.21
04/03/2025 7:45:00,2455.40,2515.04,500.49,722.14,868.92,484.65,2049.30,2118.51,515.02
04/03/2025 8:00:00,2348.10,2395.28,476.66,666.58,793.77,430.69,3541.40,3561.32,502.39
04/03/2025 8:15:00,2453.40,2510.86,499.65,717.33,863.13,481.42,5886.70,5992.21,1192.43
04/03/2025 8:30:00,2393.80,2433.44,484.25,1055.37,1158.86,480.47,4069.80,4165.42,828.91
04/03/2025 8:45:00,2498.10,2556.50,508.74,749.77,893.71,484.92,2082.00,2147.42,522.05
04/03/2025 9:00:00,2378.40,2422.93,482.16,1105.86,1215.01,503.75,2053.80,2112.07,513.46
04/03/2025 9:15:00,2343.50,2385.49,474.71,768.72,914.92,496.42,2040.40,2099.28,510.35
04/03/2025 9:30:00,2335.20,2379.43,473.50,717.58,835.07,426.13,2004.00,2067.28,502.57
04/03/2025 9:45:00,2363.40,2410.23,479.63,767.70,924.72,515.77,2010.90,2074.79,504.39
04/03/2025 10:00:00,363.60,379.74,106.33,319.43,437.13,298.76,2007.20,2068.89,502.96
04/03/2025 10:15:00,244.10,285.38,145.63,675.68,743.4,308.22,1984.70,2046.84,497.60
04/03/2025 10:30:00,355.00,368.77,103.26,321.29,452.75,318.83,5798.60,5930.05,1180.06
04/03/2025 10:45:00,244.10,286.65,151.00,270.66,365.76,246.01,5685.80,5862.83,1425.28
04/03/2025 11:00:00,243.80,285.24,150.26,2464.80,2541.26,617.79,7689.40,7839.90,1560.12
04/03/2025 11:15:00,246.70,288.86,152.16,2724.04,2778.71,552.96,7657.50,7812.24,1554.62
04/03/2025 11:30:00,244.20,284.14,144.99,2425.06,2500.06,607.78,7578.40,7727.94,1537.84
04/03/2025 11:45:00,351.50,363.09,88.27,2390.39,2465,599.25,3819.80,3959.02,1108.53
04/03/2025 12:00:00,343.80,354.84,86.26,5397.46,5506.95,1095.87,7545.00,7691.50,1530.59
04/03/2025 12:15:00,2190.90,2268.78,551.55,2884.33,2942.52,585.55,5660.20,5772.84,1148.78
04/03/2025 12:30:00,2433.00,2493.14,496.13,6030.24,6091.6,859.33,7943.60,8055.39,1136.35
04/03/2025 12:45:00,380.90,391.55,95.19,2483.83,2535.42,504.54,7938.40,8030.09,1132.78
04/03/2025 13:00:00,339.00,351.59,98.44,5573.62,5630.36,794.26,4046.40,4138.55,823.56
04/03/2025 13:15:00,339.90,353.45,98.96,2468.39,2518.55,501.18,5979.60,6051.73,853.70
04/03/2025 13:30:00,346.80,360.13,100.84,5514.87,5627.42,1119.84,5953.50,6055.87,1205.10
04/03/2025 13:45:00,341.00,355.38,99.51,2430.18,2504.89,608.95,1944.80,2037.84,636.32
04/03/2025 14:00:00,692.90,699.20,98.63,5303.03,5411.7,1076.91,5999.10,6103.95,1214.67
04/03/2025 14:15:00,331.50,345.19,96.65,2404.30,2479.34,602.74,5903.10,6016.30,1197.23
04/03/2025 14:30:00,330.30,344.28,96.40,314.97,432.61,295.66,7.90,32.22,31.20
04/03/2025 14:45:00,243.20,283.59,144.71,751.95,834.34,363.68,8.00,33.06,32.10
04/03/2025 15:00:00,242.30,282.80,144.31,752.35,835.26,364.08,8.00,32.32,31.29
04/03/2025 15:15:00,335.30,349.07,97.74,338.94,452.61,299.37,7.90,32.73,31.77
04/03/2025 15:30:00,350.30,366.44,102.60,335.09,446.09,295.06,7.80,32.38,31.44
04/03/2025 15:45:00,260.10,307.19,161.82,381.86,531.29,368.7,56.50,95.76,77.32
04/03/2025 16:00:00,354.20,368.94,103.30,325.19,434.26,287.24,55.60,93.34,74.67
04/03/2025 16:15:00,353.30,368.54,103.19,387.16,529.21,361.69,55.50,93.31,75.34
04/03/2025 16:30:00,350.60,365.32,102.29,388.66,532.18,363.71,55.40,93.96,75.87
04/03/2025 16:45:00,348.60,366.97,114.59,359.26,485.02,326.23,55.40,95.63,77.91
04/03/2025 17:00:00,350.90,370.82,115.79,407.36,573.06,403.55,55.40,96.87,79.60
04/03/2025 17:15:00,349.10,367.68,114.81,351.67,482.43,329.71,55.60,98.22,80.70
04/03/2025 17:30:00,257.60,304.19,160.24,347.24,469.7,315.93,55.50,95.05,77.43
04/03/2025 17:45:00,352.30,368.58,103.20,393.02,552.64,389.17,55.40,95.74,77.99
04/03/2025 18:00:00,349.40,366.61,114.47,357.38,488.64,333.96,55.40,96.89,79.61
04/03/2025 18:15:00,257.00,305.72,165.88,354.36,485.65,331.92,55.50,96.56,79.34
04/03/2025 18:30:00,257.80,308.49,167.38,402.54,574.84,410.51,55.50,97.37,80.01
04/03/2025 18:45:00,351.10,368.62,115.10,356.34,488.59,333.93,55.30,96.64,79.41
04/03/2025 19:00:00,348.00,364.88,113.93,352.70,483.83,330.67,55.30,96.06,78.25
04/03/2025 19:15:00,257.90,305.18,160.76,401.31,557.83,387.12,55.40,94.78,77.21
04/03/2025 19:30:00,352.10,368.87,115.18,347.55,475.87,325.23,55.10,95.60,77.87
04/03/2025 19:45:00,350.40,368.29,115.00,353.63,483.73,330.61,55.30,96.12,78.30
04/03/2025 20:00:00,259.60,310.99,173.46,761.08,864.18,410.46,55.30,96.83,79.56
04/03/2025 20:15:00,259.20,313.49,174.85,409.65,584.99,417.76,55.40,98.16,81.32
04/03/2025 20:30:00,353.60,374.70,127.84,394.10,580.02,425.28,55.20,98.60,81.69
04/03/2025 20:45:00,350.20,372.00,126.92,400.36,588.54,431.52,55.30,99.60,82.52
04/03/2025 21:00:00,259.10,317.94,186.45,360.96,564.24,433.54,55.40,100.85,84.23
04/03/2025 21:15:00,355.80,379.09,129.34,364.72,570.8,438.59,55.40,101.35,84.64
04/03/2025 21:30:00,350.80,373.33,127.37,320.67,478.84,355.47,55.20,100.73,84.13
04/03/2025 21:45:00,260.30,322.32,189.02,302.52,464.95,353.33,55.40,102.21,86.03
04/03/2025 22:00:00,355.70,379.40,129.44,688.76,782.68,371.75,55.20,101.94,85.80
04/03/2025 22:15:00,349.80,367.71,114.82,323.10,425.82,276.75,55.20,88.47,69.41
04/03/2025 22:30:00,262.00,304.30,155.28,306.38,409.43,270.81,55.40,87.39,67.87
04/03/2025 22:45:00,258.60,301.63,153.92,298.50,404.3,271.93,55.40,88.70,69.59
04/03/2025 23:00:00,350.90,366.55,102.63,295.47,399.05,268.41,55.30,87.38,67.86
04/03/2025 23:15:00,350.50,367.31,114.69,295.34,398.88,268.29,55.40,87.61,68.04
04/03/2025 23:30:00,259.10,302.75,154.49,297.44,402.4,270.66,55.50,88.62,68.82
04/03/2025 23:45:00,353.40,369.95,103.59,297.82,401.77,270.23,55.40,88.27,68.55
05/03/2025 0:00:00,348.90,366.05,114.30,299.79,405.12,272.49,55.40,88.62,68.82
05/03/2025 0:15:00,259.50,300.99,153.59,298.89,398.29,263.45,55.50,87.68,68.09
05/03/2025 0:30:00,355.60,371.45,104.01,304.24,404.72,267.7,55.40,87.49,67.94
05/03/2025 0:45:00,350.90,366.93,102.74,299.41,398.05,263.29,55.40,87.91,68.27
05/03/2025 1:00:00,260.00,301.98,154.10,302.63,403.51,266.89,55.50,88.03,68.36
05/03/2025 1:15:00,357.10,375.14,117.14,298.34,403.62,271.48,55.30,89.35,70.11
05/03/2025 1:30:00,351.20,368.96,115.21,295.61,404.49,276.45,55.40,89.40,70.14
05/03/2025 1:45:00,259.30,302.58,154.40,299.79,405.36,272.65,55.60,89.04,69.86
05/03/2025 2:00:00,258.70,301.33,153.77,293.89,398.07,267.75,55.60,88.08,68.40
05/03/2025 2:15:00,352.10,368.23,103.10,295.34,400.03,269.07,55.40,87.46,67.92
05/03/2025 2:30:00,348.90,365.47,114.12,673.11,722.85,265.69,55.20,87.31,67.80
05/03/2025 2:45:00,258.60,302.48,159.34,298.89,404.59,272.13,55.50,88.89,69.75
05/03/2025 3:00:00,352.70,369.52,115.38,331.90,431.96,275.61,55.30,88.35,68.62
05/03/2025 3:15:00,348.90,365.31,102.29,336.50,430.95,269.68,55.30,87.46,67.92
05/03/2025 3:30:00,258.30,299.91,153.04,297.82,403.16,271.17,55.60,88.66,68.85
05/03/2025 3:45:00,354.80,370.56,103.76,675.91,727.25,267.31,55.40,89.86,70.50
05/03/2025 4:00:00,347.20,362.35,101.46,295.76,400.6,269.44,55.30,88.82,69.69
05/03/2025 4:15:00,257.40,298.88,152.52,115.47,154.89,102.45,7.70,31.69,30.76
05/03/2025 4:30:00,354.40,368.28,103.12,117.50,155.98,103.17,7.60,31.99,31.05
05/03/2025 4:45:00,349.50,363.30,101.72,127.71,168.74,109.67,7.60,31.97,31.04
05/03/2025 5:00:00,258.20,298.22,147.04,227.01,303.36,200.66,7.60,31.59,30.67
05/03/2025 5:15:00,355.40,368.74,103.25,378.06,524.41,363.92,7.20,31.27,30.43
05/03/2025 5:30:00,346.60,361.20,101.14,374.28,520.51,361.22,7.10,30.61,29.79
05/03/2025 5:45:00,256.80,296.95,151.53,372.27,523.64,368.75,7.30,30.49,29.59
05/03/2025 6:00:00,354.90,369.10,103.35,374.70,526.84,371,7.10,30.59,29.77
05/03/2025 6:15:00,347.50,362.25,101.43,732.86,824.12,375.76,3698.30,3798.90,923.53
05/03/2025 6:30:00,263.20,304.29,155.28,704.42,808.54,398.65,3965.10,4067.75,988.89
05/03/2025 6:45:00,356.70,372.18,104.21,691.27,803.8,410.17,3953.50,4026.84,801.33
05/03/2025 7:00:00,4583.20,4662.32,927.79,694.17,798.12,393.51,3863.50,3943.59,784.76
05/03/2025 7:15:00,4506.20,4560.40,643.32,699.97,805.01,396.91,3961.10,4034.74,802.90
05/03/2025 7:30:00,4539.50,4605.79,649.73,702.43,807.17,397.97,3973.80,4044.83,804.91
05/03/2025 7:45:00,4463.40,4562.68,907.96,697.57,821.13,432.56,4053.10,4158.97,1011.07
05/03/2025 8:00:00,4398.10,4454.37,628.37,700.02,822.64,433.35,5767.70,5872.51,1168.61
05/03/2025 8:15:00,4586.10,4672.96,929.91,695.84,819.09,431.48,3980.70,4071.14,810.15
05/03/2025 8:30:00,4634.00,4729.47,941.15,701.55,816.44,416.62,3944.20,4040.95,804.14
05/03/2025 8:45:00,4954.70,5032.52,1001.46,702.34,826.96,435.63,3978.30,4054.99,806.93
05/03/2025 9:00:00,4582.50,4667.86,928.89,697.25,821.43,432.71,4029.50,4120.94,820.06
05/03/2025 9:15:00,4742.10,4803.81,677.66,1054.15,1145.82,449.07,4005.40,4077.15,811.34
05/03/2025 9:30:00,4651.40,4692.46,661.95,689.61,811.98,427.73,8210.00,8300.53,1170.93
05/03/2025 9:45:00,4724.70,4754.99,670.77,694.03,815.61,429.65,4236.70,4303.97,856.48
05/03/2025 10:00:00,4754.90,4805.52,677.90,695.31,819.13,431.5,6423.20,6501.31,917.12
05/03/2025 10:15:00,4623.30,4711.35,937.55,691.74,823.72,446.94,8624.40,8725.18,1230.84
05/03/2025 10:30:00,4638.40,4713.44,937.96,693.16,824.28,447.24,6368.30,6463.78,911.83
05/03/2025 10:45:00,350.70,368.57,115.09,313.50,441.32,310.78,6310.60,6430.95,1279.74
05/03/2025 11:00:00,2371.90,2431.98,483.96,311.76,433.22,300.65,6390.30,6496.64,1292.82
05/03/2025 11:15:00,2414.30,2458.87,489.31,2956.48,3015.92,600.16,6195.90,6305.03,1254.68
05/03/2025 11:30:00,2489.90,2538.68,505.19,2609.81,2662.41,529.81,6453.20,6541.13,922.74
05/03/2025 11:45:00,2537.00,2588.95,515.19,2583.20,2636.37,524.63,6377.80,6469.21,912.59
05/03/2025 12:00:00,2452.10,2496.72,496.84,2592.96,2644.96,526.34,6411.10,6538.79,1301.20
05/03/2025 12:15:00,2464.60,2514.96,500.47,2593.30,2673.96,650.05,6471.80,6631.77,1319.71
05/03/2025 12:30:00,391.90,403.18,98.02,2490.16,2566.95,624.04,6493.60,6594.49,1312.29
05/03/2025 12:45:00,382.00,393.75,95.72,2862.09,2920.96,581.26,6538.50,6663.84,1326.09
05/03/2025 13:00:00,295.10,333.81,158.55,2511.24,2589.59,629.54,6448.90,6560.78,1305.58
05/03/2025 13:15:00,393.60,404.85,98.42,2518.17,2569.33,511.29,6389.60,6493.68,1292.23
05/03/2025 13:30:00,747.30,753.19,106.25,2504.59,2582.28,627.76,6364.80,6515.58,1296.58
05/03/2025 13:45:00,289.40,328.34,155.95,2483.93,2534.85,504.43,6319.80,6431.75,1279.90
05/03/2025 14:00:00,291.20,330.21,156.84,2491.66,2541.6,505.77,2170.10,2233.91,543.07
05/03/2025 14:15:00,386.20,398.05,96.77,386.90,434.49,198.11,2174.90,2241.78,544.99
05/03/2025 14:30:00,379.10,391.47,95.17,2609.78,2663.95,530.12,7.60,33.39,32.50
05/03/2025 14:45:00,290.10,331.25,157.34,2600.21,2680.4,651.62,7.90,33.89,32.98
05/03/2025 15:00:00,391.80,404.08,98.23,2560.05,2639.22,641.61,7.90,33.65,32.75
05/03/2025 15:15:00,381.50,393.59,95.68,2527.86,2605.36,633.38,7.70,33.55,32.65
05/03/2025 15:30:00,308.30,355.20,175.13,2595.75,2676.73,650.72,55.80,95.49,77.79
05/03/2025 15:45:00,322.40,373.47,190.58,333.84,450.67,303.13,55.70,94.32,76.15
05/03/2025 16:00:00,367.20,391.01,133.40,232.67,309.77,204.89,55.80,95.11,76.79
05/03/2025 16:15:00,363.00,385.42,131.49,600.35,632.64,197.54,55.60,94.62,76.39
05/03/2025 16:30:00,273.30,330.39,184.28,232.89,307.35,199.76,55.80,95.12,76.80
05/03/2025 16:45:00,371.00,391.67,122.30,254.45,334.57,217.45,55.60,95.41,77.72
05/03/2025 17:00:00,365.20,386.67,131.92,261.13,342.67,222.71,55.60,96.09,78.28
05/03/2025 17:15:00,273.90,329.44,183.75,254.56,334.03,217.09,55.90,95.71,77.96
05/03/2025 17:30:00,371.30,392.43,122.54,250.62,330.22,214.62,55.60,94.46,76.27
05/03/2025 17:45:00,367.00,388.13,121.19,246.90,325.56,211.59,55.40,94.77,77.20
05/03/2025 18:00:00,274.10,329.76,183.93,252.04,330.94,215.09,55.60,95.92,78.14
05/03/2025 18:15:00,274.30,331.89,185.12,246.33,328.91,217.55,55.80,96.06,78.26
05/03/2025 18:30:00,369.50,393.45,134.24,246.55,328.73,217.43,55.50,96.46,78.58
05/03/2025 18:45:00,365.60,390.91,133.37,246.58,332.98,223.97,55.80,97.86,80.41
05/03/2025 19:00:00,275.00,333.33,185.92,246.55,329.66,218.05,55.80,96.89,78.93
05/03/2025 19:15:00,371.20,394.44,134.57,612.60,650.78,222.03,55.70,96.93,79.64
05/03/2025 19:30:00,367.10,390.76,133.32,240.92,320.54,212.01,55.70,96.57,78.67
05/03/2025 19:45:00,274.10,333.39,190.82,242.27,318.78,207.18,55.80,96.30,78.44
05/03/2025 20:00:00,373.80,399.51,136.30,241.96,326.05,219.3,55.60,97.69,80.26
05/03/2025 20:15:00,368.80,394.91,145.15,253.24,341.28,229.55,55.60,98.02,80.54
05/03/2025 20:30:00,274.60,338.36,198.43,250.06,342.55,234.12,55.80,98.39,80.84
05/03/2025 20:45:00,277.10,343.28,201.31,256.32,350.89,239.81,55.80,99.30,82.27
05/03/2025 21:00:00,367.20,394.57,145.03,238.63,327.8,224.04,55.70,99.30,82.27
05/03/2025 21:15:00,274.80,339.38,199.02,242.62,331.43,226.51,55.70,99.55,82.48
05/03/2025 21:30:00,275.80,342.16,200.65,241.98,331.71,226.7,55.70,100.21,83.03
05/03/2025 21:45:00,370.60,398.58,146.50,245.78,336.46,229.95,55.60,100.00,82.85
05/03/2025 22:00:00,370.90,402.34,157.68,621.22,661.33,225.63,55.60,101.01,84.36
05/03/2025 22:15:00,274.30,320.80,163.70,242.00,306.78,188.09,55.60,87.51,67.24
05/03/2025 22:30:00,367.90,386.80,120.78,239.77,302.37,185.38,55.50,87.51,67.96
05/03/2025 22:45:00,364.80,384.35,120.01,240.19,303.35,185.99,55.50,87.40,67.15
05/03/2025 23:00:00,273.50,320.23,168.69,240.82,304.38,186.62,55.60,87.39,67.15
05/03/2025 23:15:00,370.60,388.08,121.18,239.95,302.58,185.51,55.50,87.39,67.15
05/03/2025 23:30:00,365.90,384.54,120.07,243.37,308.07,188.88,55.50,87.31,67.09
05/03/2025 23:45:00,274.70,320.84,163.72,245.30,310.27,190.23,55.60,87.54,67.27
06/03/2025 0:00:00,373.70,392.27,122.49,245.51,310.08,190.11,55.50,87.70,68.10
06/03/2025 0:15:00,369.50,388.30,121.25,241.98,306.3,187.79,55.40,87.46,67.92
06/03/2025 0:30:00,275.20,321.13,163.87,238.75,302.45,185.43,55.60,87.58,68.01
06/03/2025 0:45:00,276.00,322.05,164.34,249.26,310.66,186.39,55.60,87.81,68.19
06/03/2025 1:00:00,368.70,386.80,120.78,256.54,320.21,192.13,55.40,87.50,67.95
06/03/2025 1:15:00,275.70,321.78,164.20,253.18,315.32,189.19,55.70,87.65,67.35
06/03/2025 1:30:00,275.30,321.09,163.85,256.76,320.72,192.43,55.60,87.38,67.14
06/03/2025 1:45:00,369.40,387.93,121.13,254.91,319.1,191.46,55.40,87.19,66.99
06/03/2025 2:00:00,364.60,383.66,119.80,250.35,312.48,187.49,55.40,87.01,66.85
06/03/2025 2:15:00,274.50,321.35,169.28,246.67,309.02,185.41,55.60,87.31,67.09
06/03/2025 2:30:00,369.70,388.94,121.45,250.24,312.8,187.68,55.50,87.04,66.88
06/03/2025 2:45:00,364.30,383.10,119.62,228.16,285.2,171.12,55.40,87.01,66.85
06/03/2025 3:00:00,274.60,320.88,163.74,231.24,288.59,173.15,55.50,87.17,66.98
06/03/2025 3:15:00,370.20,387.64,108.54,225.93,281.72,169.03,55.40,86.89,66.77
06/03/2025 3:30:00,366.00,384.37,120.02,230.70,287.45,172.47,55.40,87.46,67.92
06/03/2025 3:45:00,275.10,321.23,163.92,598.49,622.97,174.43,55.50,87.85,68.22
06/03/2025 4:00:00,374.50,391.84,109.71,230.54,284.85,167.05,55.30,86.99,66.84
06/03/2025 4:15:00,368.10,385.51,120.38,227.38,280.26,164.35,55.40,87.49,67.94
06/03/2025 4:30:00,275.90,321.65,164.13,226.82,283.3,169.98,55.60,88.07,68.39
06/03/2025 4:45:00,369.70,386.55,108.23,175.55,214.08,122.53,7.70,32.31,31.36
06/03/2025 5:00:00,368.70,386.06,108.10,516.15,525.99,104.67,7.60,31.87,30.93
06/03/2025 5:15:00,274.30,320.12,163.35,657.05,729.59,318.02,7.30,31.99,31.13
06/03/2025 5:30:00,273.50,321.07,169.13,650.35,722.61,314.98,7.30,31.91,31.05
06/03/2025 5:45:00,368.00,386.91,120.81,645.29,725.5,330.8,7.10,31.29,30.45
06/03/2025 6:00:00,273.70,317.70,162.12,642.80,723.15,329.73,7.20,30.95,30.12
06/03/2025 6:15:00,271.40,315.16,160.83,645.38,725.37,330.74,4442.60,4620.83,1293.83
06/03/2025 6:30:00,412.80,426.84,103.77,641.64,720.71,328.62,5867.00,5978.40,1189.69
06/03/2025 6:45:00,320.40,361.92,165.02,641.65,720.06,328.32,7890.60,7986.80,1126.68
06/03/2025 7:00:00,334.80,379.34,180.18,317.95,442.75,307.26,10033.60,10218.21,2033.40
06/03/2025 7:15:00,434.20,454.26,127.19,305.68,431,303.51,7839.90,8002.76,1592.53
06/03/2025 7:30:00,336.20,387.03,190.83,692.17,813.19,428.37,7829.00,7979.57,1587.91
06/03/2025 7:45:00,4669.30,4737.66,668.33,691.95,813.6,428.59,7825.50,7973.43,1586.69
06/03/2025 8:00:00,4714.00,4770.64,672.98,558.60,717.06,448.72,4014.30,4139.99,1006.45
